victim_age,police_deployed,latitude,longitude,report_hour,report_day_of_week,report_month,victim_gender_M,victim_gender_X,weapon_used_Explosives,weapon_used_Firearm,weapon_used_Knife,weapon_used_Other,weapon_used_Poison,weapon_used_Unknown,crime_domain_Other Crime,crime_domain_Traffic Fatality,crime_domain_Violent Crime,case_closed_Yes
26,18,28.6328027,77.2197713,4.0,1.0,6.0,False,False,False,False,False,True,False,False,True,False,False,True
44,7,19.054999,72.8692035,8.0,6.0,8.0,False,False,False,False,True,False,False,False,False,False,False,False
35,4,17.360589,78.4740613,17.0,3.0,7.0,False,False,False,False,True,False,False,False,False,True,False,True
70,8,19.054999,72.8692035,19.0,6.0,8.0,False,False,True,False,False,False,False,False,False,False,True,False
73,12,12.9767936,77.590082,8.0,3.0,7.0,True,False,False,False,False,True,False,False,False,False,True,False
11,7,12.9767936,77.590082,20.0,1.0,6.0,False,False,False,False,True,False,False,False,False,False,True,True
56,14,22.5726459,88.3638953,12.0,3.0,7.0,True,False,False,False,True,False,False,False,True,False,False,True
19,2,23.2584857,77.401989,14.0,3.0,7.0,True,False,False,False,False,False,False,True,False,False,True,False
22,7,18.5213738,73.8545071,10.0,2.0,9.0,False,False,True,False,False,False,False,False,True,False,False,False
38,13,19.054999,72.8692035,19.0,1.0,6.0,True,False,False,False,False,True,False,False,False,False,False,True
69,15,12.9767936,77.590082,11.0,3.0,7.0,False,False,False,False,False,True,False,False,False,False,True,True
37,16,19.054999,72.8692035,22.0,3.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False
25,6,26.9154576,75.8189817,2.0,3.0,7.0,False,False,True,False,False,False,False,False,False,False,True,True
23,9,19.054999,72.8692035,15.0,2.0,9.0,False,False,False,False,False,False,False,False,True,False,False,True
68,4,26.8381,80.9346001,2.0,6.0,8.0,True,False,False,True,False,False,False,False,True,False,False,False
10,4,19.1943294,72.9701779,0.0,6.0,8.0,True,False,False,False,False,False,False,False,True,False,False,True
50,9,19.054999,72.8692035,8.0,3.0,7.0,False,False,False,False,True,False,False,False,False,False,True,True
58,11,28.6328027,77.2197713,10.0,2.0,9.0,False,False,False,False,False,False,False,True,False,False,True,True
13,1,19.054999,72.8692035,12.0,6.0,8.0,True,False,True,False,False,False,False,False,False,False,True,True
35,15,28.6328027,77.2197713,21.0,3.0,7.0,False,False,False,True,False,False,False,False,False,False,False,True
58,1,19.054999,72.8692035,1.0,2.0,9.0,False,False,False,True,False,False,False,False,False,True,False,True
60,10,19.054999,72.8692035,12.0,2.0,9.0,True,False,False,True,False,False,False,False,False,False,True,False
24,12,17.360589,78.4740613,9.0,2.0,9.0,False,False,False,False,True,False,False,False,False,False,False,True
64,18,25.3356491,83.0076292,22.0,3.0,7.0,False,False,False,False,False,True,False,False,True,False,False,False
62,7,19.054999,72.8692035,1.0,6.0,8.0,False,False,False,False,False,False,True,False,True,False,False,False
16,6,27.1752554,78.0098161,23.0,2.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False
62,2,28.6328027,77.2197713,22.0,3.0,7.0,True,False,False,False,False,False,False,False,False,False,False,True
31,17,17.360589,78.4740613,23.0,2.0,9.0,False,False,False,True,False,False,False,False,True,False,False,False
11,17,28.6328027,77.2197713,19.0,2.0,9.0,True,False,False,False,False,False,True,False,True,False,False,True
57,10,21.2094892,72.8317058,20.0,3.0,7.0,False,False,False,False,False,False,False,False,True,False,False,True
15,15,27.1752554,78.0098161,0.0,6.0,8.0,False,False,False,True,False,False,False,False,False,False,False,False
24,5,19.054999,72.8692035,14.0,3.0,7.0,True,False,False,False,False,False,False,True,True,False,False,True
45,11,18.5213738,73.8545071,3.0,2.0,9.0,True,False,False,True,False,False,False,False,True,False,False,False
21,11,12.9767936,77.590082,16.0,6.0,8.0,False,False,False,False,False,True,False,False,False,False,True,False
74,9,19.054999,72.8692035,9.0,2.0,9.0,False,False,False,False,False,False,True,False,True,False,False,True
21,11,26.9154576,75.8189817,7.0,6.0,8.0,True,False,True,False,False,False,False,False,False,False,False,True
76,6,28.6328027,77.2197713,11.0,6.0,8.0,False,False,False,False,False,False,False,True,True,False,False,False
37,6,19.054999,72.8692035,9.0,6.0,8.0,True,False,False,False,False,False,False,True,True,False,False,False
67,4,28.6328027,77.2197713,2.0,2.0,9.0,False,False,True,False,False,False,False,False,True,False,False,True
26,2,18.5213738,73.8545071,3.0,6.0,8.0,False,False,False,True,False,False,False,False,True,False,False,False
64,6,29.0018557,77.7679671,4.0,4.0,10.0,False,False,False,False,False,False,True,False,False,False,True,False
19,19,17.6935526,83.2921297,16.0,2.0,9.0,False,False,False,False,False,False,False,False,False,False,True,True
32,3,13.0836939,80.270186,7.0,2.0,9.0,False,False,True,False,False,False,False,False,True,False,False,False
43,3,17.360589,78.4740613,6.0,6.0,8.0,False,False,False,True,False,False,False,False,True,False,False,True
26,4,23.2584857,77.401989,6.0,4.0,10.0,False,False,False,False,True,False,False,False,True,False,False,False
51,5,22.7203616,75.8681996,15.0,2.0,9.0,False,False,False,False,False,True,False,False,True,False,False,False
43,19,26.8381,80.9346001,10.0,2.0,9.0,True,False,False,False,False,False,False,True,False,False,False,False
62,2,28.6328027,77.2197713,19.0,2.0,9.0,False,False,False,False,False,False,True,False,True,False,False,False
72,3,18.5213738,73.8545071,18.0,2.0,9.0,True,False,False,False,True,False,False,False,False,False,True,True
79,4,12.9767936,77.590082,17.0,2.0,9.0,True,False,True,False,False,False,False,False,True,False,False,True
56,5,12.9767936,77.590082,22.0,2.0,9.0,False,False,False,False,False,False,True,False,False,False,True,True
34,17,13.0836939,80.270186,21.0,6.0,8.0,True,False,False,False,True,False,False,False,True,False,False,False
69,9,28.6328027,77.2197713,21.0,6.0,8.0,False,False,False,False,False,False,True,False,True,False,False,True
16,7,23.0215374,72.5800568,2.0,0.0,11.0,False,False,True,False,False,False,False,False,False,False,False,True
62,8,17.360589,78.4740613,2.0,4.0,10.0,False,False,False,False,False,True,False,False,True,False,False,True
45,2,17.6935526,83.2921297,14.0,6.0,8.0,False,False,False,True,False,False,False,False,True,False,False,False
33,16,21.2094892,72.8317058,13.0,6.0,8.0,False,False,False,True,False,False,False,False,False,False,True,True
44,11,22.5726459,88.3638953,2.0,0.0,11.0,False,False,False,False,False,True,False,False,True,False,False,False
71,8,28.6328027,77.2197713,16.0,2.0,9.0,False,False,False,False,True,False,False,False,True,False,False,True
18,10,28.6328027,77.2197713,23.0,6.0,8.0,True,False,False,False,True,False,False,False,True,False,False,True
12,5,18.5213738,73.8545071,10.0,0.0,11.0,True,False,False,False,False,True,False,False,False,True,False,False
45,11,29.0018557,77.7679671,12.0,2.0,9.0,False,False,False,False,False,True,False,False,True,False,False,False
64,2,28.6328027,77.2197713,15.0,2.0,9.0,False,False,True,False,False,False,False,False,True,False,False,True
62,9,28.6328027,77.2197713,13.0,2.0,9.0,False,False,False,False,False,False,False,True,True,False,False,False
66,4,19.1943294,72.9701779,23.0,2.0,9.0,False,False,False,False,True,False,False,False,True,False,False,False
19,2,23.2584857,77.401989,0.0,2.0,9.0,True,False,False,False,True,False,False,False,True,False,False,False
44,4,18.5213738,73.8545071,5.0,0.0,11.0,False,False,False,False,False,False,False,False,True,False,False,True
68,11,18.5213738,73.8545071,9.0,4.0,10.0,True,False,False,False,True,False,False,False,True,False,False,False
79,10,13.0836939,80.270186,17.0,2.0,9.0,False,False,False,False,False,False,False,True,True,False,False,False
22,17,28.6328027,77.2197713,22.0,4.0,10.0,True,False,False,False,True,False,False,False,True,False,False,True
45,8,28.7749966,77.4586967,20.0,0.0,11.0,True,False,False,False,False,False,True,False,True,False,False,False
60,7,19.054999,72.8692035,21.0,0.0,11.0,False,False,False,False,False,True,False,False,True,False,False,True
10,2,22.5726459,88.3638953,12.0,2.0,9.0,False,False,False,False,False,False,True,False,True,False,False,True
51,1,23.0215374,72.5800568,13.0,0.0,11.0,False,False,False,False,False,False,False,True,False,False,False,True
45,4,13.0836939,80.270186,1.0,0.0,11.0,False,False,False,False,True,False,False,False,True,False,False,False
27,8,28.6328027,77.2197713,2.0,0.0,11.0,False,False,False,True,False,False,False,False,True,False,False,True
37,2,23.2584857,77.401989,21.0,2.0,9.0,False,False,False,True,False,False,False,False,False,False,True,False
29,8,22.5726459,88.3638953,2.0,0.0,11.0,False,False,False,True,False,False,False,False,False,False,True,False
38,6,23.0215374,72.5800568,8.0,0.0,11.0,True,False,False,False,False,False,False,True,True,False,False,False
27,7,12.9767936,77.590082,19.0,4.0,10.0,False,False,True,False,False,False,False,False,False,False,True,True
36,12,19.054999,72.8692035,18.0,0.0,11.0,False,False,False,False,False,False,True,False,False,False,True,False
24,16,17.360589,78.4740613,7.0,4.0,10.0,False,False,False,False,False,True,False,False,False,False,False,False
28,18,28.6328027,77.2197713,5.0,0.0,11.0,False,False,True,False,False,False,False,False,False,False,True,False
36,9,13.0836939,80.270186,6.0,0.0,11.0,True,False,False,False,False,False,False,True,False,False,False,False
68,3,13.0836939,80.270186,0.0,2.0,12.0,True,False,False,False,False,False,False,False,True,False,False,False
65,18,23.0215374,72.5800568,11.0,2.0,12.0,False,False,True,False,False,False,False,False,False,False,True,False
71,1,21.2094892,72.8317058,20.0,0.0,11.0,False,False,False,False,False,False,False,False,True,False,False,True
72,8,19.2396742,73.1366482,19.0,0.0,11.0,False,False,False,False,False,False,False,True,True,False,False,True
30,10,17.360589,78.4740613,22.0,0.0,11.0,False,False,False,False,False,False,False,False,False,False,True,True
30,13,27.1752554,78.0098161,21.0,0.0,11.0,False,False,False,True,False,False,False,False,False,False,True,False
26,14,28.6328027,77.2197713,3.0,2.0,12.0,False,False,True,False,False,False,False,False,False,False,False,False
55,2,19.054999,72.8692035,7.0,4.0,10.0,False,False,False,True,False,False,False,False,True,False,False,True
68,3,13.0836939,80.270186,22.0,4.0,10.0,False,False,False,False,False,False,False,True,True,False,False,True
52,8,12.9767936,77.590082,3.0,2.0,12.0,True,False,False,False,False,False,False,False,True,False,False,False
36,3,22.3053263,70.8028377,21.0,4.0,10.0,False,False,False,False,True,False,False,False,True,False,False,False
48,18,29.0018557,77.7679671,10.0,2.0,12.0,True,False,False,True,False,False,False,False,False,False,True,True
57,16,17.6935526,83.2921297,8.0,0.0,11.0,False,False,False,False,False,False,False,True,True,False,False,False
73,3,22.7203616,75.8681996,18.0,0.0,11.0,False,False,False,False,False,False,False,False,True,False,False,True
13,14,13.0836939,80.270186,21.0,2.0,12.0,False,False,False,False,True,False,False,False,True,False,False,True
69,3,17.360589,78.4740613,12.0,2.0,12.0,True,False,False,False,False,False,False,True,True,False,False,False
70,5,22.5726459,88.3638953,18.0,2.0,12.0,False,False,False,False,False,False,False,False,True,False,False,True
23,4,17.360589,78.4740613,2.0,0.0,11.0,False,False,False,False,False,True,False,False,True,False,False,True
65,13,28.6328027,77.2197713,14.0,2.0,12.0,True,False,False,True,False,False,False,False,False,False,False,True
11,5,19.054999,72.8692035,13.0,4.0,10.0,False,False,False,False,False,False,False,True,True,False,False,True
65,6,19.1943294,72.9701779,17.0,0.0,11.0,False,False,False,False,False,False,True,False,True,False,False,True
62,8,17.360589,78.4740613,20.0,0.0,11.0,False,False,False,False,False,False,False,True,True,False,False,False
76,15,19.054999,72.8692035,9.0,0.0,11.0,True,False,False,False,False,True,False,False,True,False,False,True
66,14,18.5213738,73.8545071,,,,True,False,False,False,True,False,False,False,True,False,False,False
20,9,30.9090157,75.851601,20.0,0.0,11.0,False,False,False,False,False,True,False,False,True,False,False,True
79,12,19.1943294,72.9701779,20.0,2.0,12.0,True,False,True,False,False,False,False,False,True,False,False,True
39,14,25.6093239,85.1235252,1.0,0.0,11.0,False,False,True,False,False,False,False,False,True,False,False,True
10,3,21.1498134,79.0820556,14.0,0.0,11.0,True,False,False,False,False,False,True,False,False,False,True,False
56,14,18.5213738,73.8545071,23.0,0.0,11.0,False,False,False,False,False,False,False,True,False,False,False,True
62,19,26.4609135,80.3217588,21.0,2.0,12.0,False,False,False,False,True,False,False,False,False,False,True,True
76,8,22.3053263,70.8028377,4.0,0.0,11.0,True,False,False,True,False,False,False,False,True,False,False,True
67,15,27.1752554,78.0098161,,,,False,False,False,False,False,False,True,False,True,False,False,True
66,18,22.7203616,75.8681996,0.0,2.0,12.0,False,False,False,False,False,False,False,False,True,False,False,True
26,15,21.2094892,72.8317058,5.0,0.0,11.0,True,False,False,True,False,False,False,False,True,False,False,True
59,17,21.1498134,79.0820556,19.0,0.0,11.0,True,False,True,False,False,False,False,False,False,False,False,False
51,6,12.9767936,77.590082,8.0,2.0,12.0,True,False,True,False,False,False,False,False,False,False,False,False
68,19,29.0018557,77.7679671,,,,False,False,False,False,False,False,True,False,True,False,False,True
15,9,19.054999,72.8692035,11.0,0.0,11.0,False,False,False,False,False,False,False,True,False,False,True,True
52,2,26.9154576,75.8189817,5.0,2.0,12.0,True,False,False,False,False,False,False,False,False,False,False,False
77,18,23.0215374,72.5800568,11.0,2.0,12.0,False,False,False,False,False,False,True,False,False,False,True,False
31,9,12.9767936,77.590082,15.0,2.0,12.0,False,False,False,True,False,False,False,False,True,False,False,True
17,14,26.4609135,80.3217588,18.0,2.0,12.0,False,False,False,False,False,False,False,False,True,False,False,True
30,17,26.4609135,80.3217588,23.0,2.0,12.0,False,False,False,True,False,False,False,False,False,False,True,False
69,14,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,True,False,False,True
26,18,28.6328027,77.2197713,2.0,2.0,12.0,False,False,True,False,False,False,False,False,False,True,False,False
39,2,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,False,False,False,False
39,13,12.9767936,77.590082,3.0,2.0,12.0,False,False,False,True,False,False,False,False,True,False,False,True
19,7,12.9767936,77.590082,,,,True,False,False,False,False,False,False,True,False,False,True,True
60,11,21.2094892,72.8317058,22.0,2.0,12.0,False,False,True,False,False,False,False,False,True,False,False,True
16,18,28.4031478,77.3105561,,,,True,False,False,False,False,False,False,False,False,False,True,True
